DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,FAIL
28.17:08:14,1130,0.0,1.5319,0.0,33467,15787,7125,8662,1.4399,0.0,30663,28869,34.438,91.889,82.852,41320,42909,25200,612,0,0,19650,0.0
28.17:08:24,1140,0.0,1.5313,0.0,27438,15692,7064,8628,1.4399,0.0,30652,28881,34.469,91.891,82.852,41290,42917,25225,629,0,0,19650,0.0
28.17:08:34,1150,0.0,1.5306,0.0,33486,15692,7068,8624,1.4399,0.0,30660,28855,34.438,91.894,82.852,41293,42902,25255,583,0,0,19650,0.0
28.17:08:44,1160,0.0,1.5306,0.0,33369,15789,7099,8690,1.4412,0.0,30649,28881,34.438,91.893,82.852,41283,42910,25229,655,0,0,19650,0.0
28.17:08:54,1170,0.0,1.5333,0.0,27661,15706,7043,8663,1.4412,0.0,30699,28922,34.438,91.891,82.852,41334,42910,25388,640,0,0,19650,0.0
28.17:09:04,1180,0.0,1.5333,0.0,33579,15744,7151,8593,1.4399,0.0,30674,28914,34.438,91.893,82.852,41311,42902,25257,588,0,0,19650,0.0
28.17:09:14,1190,0.0,1.5326,0.0,27679,15695,7032,8663,1.4399,0.0,30690,28890,34.438,91.887,82.852,41307,42910,25246,572,0,0,19650,0.0
28.17:09:24,1200,0.0,1.5333,0.0,33380,15715,7048,8667,1.4399,0.0,30661,28883,34.438,91.893,82.852,41282,42911,25298,597,0,0,19650,0.0
28.17:09:34,1210,0.0,1.5319,0.0,33212,15682,6995,8687,1.4399,0.0,30609,28896,34.438,91.889,82.852,41294,42918,25188,637,0,0,19650,0.0
28.17:09:44,1220,0.0,1.5326,0.0,33512,15758,7124,8634,1.4412,0.0,30640,28900,34.438,91.891,82.852,41298,42903,25206,642,0,0,19650,0.0
28.17:09:54,1230,0.0,1.5326,0.0,27750,15723,7069,8654,1.4412,0.0,30716,28888,34.438,91.886,82.852,41343,42911,25297,641,0,0,19650,0.0
