DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,CM_mW,FAIL
24.22:07:12,42350,0.0,1.3494,0.0,32554,14410,8459,5951,1.2714,0.0,25515,34748,-6.843999999999999,97.0,83.81299999999999,56724,55450,28623,478,0,0,18365,186.7,1.0
24.22:07:23,42360,0.0,1.1327,0.0,32876,14662,8690,5972,1.2714,0.0,25688,34715,-6.843999999999999,96.99700000000001,83.81299999999999,56571,55450,28423,568,0,0,18365,183.6,1.0
24.22:07:33,42370,0.0,1.1601,0.0,33101,14826,8857,5969,1.2727,0.0,25914,34739,-6.813,96.99700000000001,83.81299999999999,56581,55450,28316,511,0,0,18365,186.7,1.0
24.22:07:43,42380,0.0,1.3645,0.0,33145,14632,8662,5970,1.2714,0.0,25311,34713,-6.843999999999999,97.001,83.81299999999999,56709,55458,28399,600,0,0,18365,186.7,1.0
24.22:07:53,42390,0.0,1.3146,0.0,33216,15059,9089,5970,1.2714,0.0,25523,34705,-6.843999999999999,97.001,83.81299999999999,56827,55458,28222,580,0,0,18365,186.7,1.0
24.22:08:03,42400,0.0,1.3459999999999999,0.0,33222,14690,8717,5973,1.2714,0.0,25358,34745,-6.843999999999999,97.001,83.81299999999999,56357,55451,28411,508,0,0,18365,186.7,1.0
24.22:08:13,42410,0.0,1.3412,0.0,32999,14956,8959,5997,1.2714,0.0,25745,34718,-6.843999999999999,96.999,83.81299999999999,56671,55451,28432,544,0,0,18365,183.6,1.0
24.22:08:23,42420,0.0,1.3521,0.0,33450,15130,9156,5974,1.2714,0.0,25509,34717,-6.843999999999999,97.001,83.81299999999999,56892,55451,28125,539,0,0,18365,186.7,1.0
24.22:08:33,42430,0.0,1.3617,0.0,29456,14818,8860,5958,1.2714,0.0,25533,34695,-6.843999999999999,97.001,83.81299999999999,56888,55452,28209,617,0,0,18365,186.7,1.0
24.22:08:43,42440,0.0,1.1888,0.0,34154,15163,9181,5982,1.2714,0.0,25467,34682,-6.843999999999999,97.0,83.81299999999999,56417,55452,28078,618,0,0,18365,186.7,1.0
24.22:08:53,42450,0.0,1.3364,0.0,33027,14485,8524,5961,1.2714,0.0,25638,34692,-6.843999999999999,96.99799999999999,83.81299999999999,56750,55460,28417,445,0,0,18365,186.7,1.0
24.22:09:03,42460,0.0,1.3638,0.0,33372,14780,8814,5966,1.2714,0.0,25454,34686,-6.843999999999999,97.001,83.81299999999999,56659,55452,28134,429,0,0,18365,186.7,1.0
24.22:09:13,42470,0.0,1.2681,0.0,33464,14844,8865,5979,1.2714,0.0,25647,34717,-6.843999999999999,96.999,83.81299999999999,56915,55452,28294,577,0,0,18365,186.7,1.0
24.22:09:23,42480,0.0,1.3665,0.0,33212,14565,8592,5973,1.2714,0.0,25528,34723,-6.843999999999999,97.0,83.81299999999999,56802,55453,28323,577,0,0,18365,183.6,1.0
24.22:09:33,42490,0.0,1.3679,0.0,33320,14854,8879,5975,1.2714,0.0,25472,34709,-6.843999999999999,97.001,83.81299999999999,56799,55460,28403,589,0,0,18365,183.6,1.0
24.22:09:43,42500,0.0,1.1327,0.0,33294,14769,8811,5958,1.2714,0.0,25369,34721,-6.843999999999999,97.001,83.81299999999999,56708,55452,28210,575,0,0,18365,183.6,1.0
24.22:09:53,42510,0.0,1.2783,0.0,29335,14732,8774,5958,1.27,0.0,25371,34695,-6.813,97.001,83.81299999999999,56578,55452,28340,552,0,0,18365,183.6,1.0
24.22:10:03,42520,0.0,1.2674,0.0,33349,14934,8962,5972,1.2714,0.0,25594,34707,-6.813,97.001,83.81299999999999,56594,55452,28315,470,0,0,18365,186.7,1.0
24.22:10:13,42530,0.0,1.2188,0.0,33367,15122,9121,6001,1.2727,0.0,25836,34677,-6.813,96.99799999999999,83.81299999999999,56550,55452,28158,480,0,0,18365,183.6,1.0
24.22:10:23,42540,0.0,1.3173,0.0,33291,15088,9108,5980,1.2714,0.0,25664,34700,-6.843999999999999,97.0,83.81299999999999,56741,55444,28327,595,0,0,18365,183.6,1.0
24.22:10:33,42550,0.0,1.2646,0.0,33340,14668,8726,5942,1.2714,0.0,25502,34705,-6.813,97.001,83.81299999999999,56921,55452,28442,576,0,0,18365,186.7,1.0
24.22:10:43,42560,0.0,1.3645,0.0,33287,14938,8934,6004,1.2714,0.0,25598,34721,-6.813,97.001,83.81299999999999,56911,55459,28240,599,0,0,18365,183.6,1.0
24.22:10:53,42570,0.0,1.3467,0.0,32853,14458,8465,5993,1.2714,0.0,25645,34725,-6.813,96.99799999999999,83.81299999999999,56738,55443,28607,398,0,0,18365,183.6,1.0
24.22:11:03,42580,0.0,1.3665,0.0,33741,14760,8785,5975,1.2714,0.0,25532,34706,-6.843999999999999,97.0,83.81299999999999,56576,55443,28392,589,0,0,18365,183.6,1.0
24.22:11:13,42590,0.0,1.3651,0.0,33167,14819,8854,5965,1.2714,0.0,25721,34689,-6.843999999999999,96.999,83.81299999999999,56804,55451,28350,559,0,0,18365,186.6,1.0
24.22:11:23,42600,0.0,1.1307,0.0,33202,14846,8879,5967,1.2714,0.0,25460,34713,-6.813,97.001,83.81299999999999,56415,55451,28293,671,0,0,18365,183.6,1.0
24.22:11:33,42610,0.0,1.3269,0.0,33462,14698,8740,5958,1.2714,0.0,25358,34691,-6.813,97.001,83.81299999999999,56626,55450,28229,492,0,0,18365,186.7,1.0
24.22:11:43,42620,0.0,1.3563,0.0,32970,14755,8796,5959,1.2714,0.0,25266,34673,-6.843999999999999,97.001,83.81299999999999,56607,55450,28406,496,0,0,18365,186.7,1.0
24.22:11:53,42630,0.0,1.3159,0.0,33385,15046,9046,6000,1.2714,0.0,25627,34734,-6.843999999999999,97.0,83.81299999999999,56838,55450,28087,630,0,0,18365,183.6,1.0
24.22:12:03,42640,0.0,1.1539,0.0,32878,14475,8526,5949,1.27,0.0,25100,34724,-6.843999999999999,97.00200000000001,83.81299999999999,56769,55450,28514,502,0,0,18365,186.7,1.0
24.22:12:13,42650,0.0,1.2646,0.0,33367,14536,8559,5977,1.2714,0.0,25843,34685,-6.843999999999999,96.999,83.81299999999999,56426,55450,28313,558,0,0,18365,186.7,1.0
24.22:12:23,42660,0.0,1.13,0.0,33259,14659,8711,5948,1.27,0.0,25348,34722,-6.843999999999999,97.00200000000001,83.81299999999999,56683,55450,28408,469,0,0,18365,186.7,1.0
24.22:12:33,42670,0.0,1.3392,0.0,28950,14929,8650,6279,1.27,0.0,25179,34726,-6.843999999999999,97.00200000000001,83.81299999999999,56895,55450,28195,542,0,0,18365,186.7,1.0
24.22:12:43,42680,0.0,1.3638,0.0,33332,15015,9055,5960,1.2714,0.0,25335,34682,-6.843999999999999,97.00200000000001,83.81299999999999,56755,55458,28317,591,0,0,18365,186.7,1.0
24.22:12:53,42690,0.0,1.2448,0.0,29117,14834,8840,5994,1.2714,0.0,25447,34720,-6.843999999999999,97.0,83.81299999999999,56958,55459,28554,625,0,0,18365,183.6,1.0
24.22:13:03,42700,0.0,1.2175,0.0,29156,14723,8720,6003,1.2727,0.0,25895,34715,-6.843999999999999,96.99600000000001,83.81299999999999,56623,55451,28511,495,0,0,18365,186.7,1.0
24.22:13:13,42710,0.0,1.3282,0.0,32750,14382,8433,5949,1.27,0.0,25217,34728,-6.843999999999999,97.00200000000001,83.81299999999999,56510,55459,28597,584,0,0,18365,183.6,1.0
24.22:13:23,42720,0.0,1.13,0.0,33080,14455,8504,5951,1.2714,0.0,25566,34698,-6.843999999999999,97.001,83.81299999999999,56613,55452,28482,356,0,0,18365,183.6,1.0
24.22:13:33,42730,0.0,1.3665,0.0,33795,14802,8818,5984,1.2714,0.0,25432,34729,-6.843999999999999,97.0,83.81299999999999,56452,55460,28458,646,0,0,18365,186.7,1.0
24.22:13:43,42740,0.0,1.3549,0.0,32900,14564,8607,5957,1.2714,0.0,25488,34762,-6.843999999999999,97.001,83.81299999999999,56815,55461,28484,590,0,0,18365,186.7,1.0
24.22:13:53,42750,0.0,1.3597,0.0,33049,14953,8985,5968,1.2714,0.0,25464,34763,-6.843999999999999,97.001,83.81299999999999,56722,55453,28472,528,0,0,18365,186.7,1.0
24.22:14:03,42760,0.0,1.3624,0.0,29220,14893,8900,5993,1.2714,0.0,25405,34726,-6.843999999999999,97.001,83.81299999999999,56864,55453,28458,573,0,0,18365,186.7,1.0
24.22:14:13,42770,0.0,1.3234,0.0,33176,15052,9105,5947,1.2714,0.0,25540,34708,-6.843999999999999,97.001,83.81299999999999,56725,55454,28331,508,0,0,18365,186.7,1.0
24.22:14:23,42780,0.0,1.2612,0.0,33456,14778,8810,5968,1.2714,0.0,25744,34747,-6.875,97.0,83.81299999999999,56810,55454,28367,524,0,0,18365,186.7,1.0
24.22:14:33,42790,0.0,1.158,0.0,32896,14646,8701,5945,1.27,0.0,25287,34738,-6.843999999999999,97.00200000000001,83.81299999999999,56575,55455,28592,560,0,0,18365,186.7,1.0
24.22:14:43,42800,0.0,1.173,0.0,33314,15446,9484,5962,1.2714,0.0,25529,34732,-6.875,97.0,83.81299999999999,56573,55455,28206,635,0,0,18365,186.7,1.0
24.22:14:53,42810,0.0,1.1423,0.0,32997,14813,8856,5957,1.2714,0.0,25436,34732,-6.843999999999999,97.001,83.81299999999999,56980,55463,28557,468,0,0,18365,186.7,1.0
24.22:15:03,42820,0.0,1.3651,0.0,29585,15072,9081,5991,1.2727,0.0,25885,34711,-6.875,96.99799999999999,83.81299999999999,56750,55463,28309,563,0,0,18365,186.7,1.0
24.22:15:13,42830,0.0,1.1396,0.0,32946,14633,8675,5958,1.27,0.0,25144,34716,-6.843999999999999,97.001,83.81299999999999,56345,55456,28359,410,0,0,18365,183.6,1.0
24.22:15:23,42840,0.0,1.3378,0.0,33211,14644,8671,5973,1.2714,0.0,25713,34717,-6.843999999999999,96.999,83.81299999999999,56593,55448,28480,514,0,0,18365,186.7,1.0
24.22:15:33,42850,0.0,1.3446,0.0,33261,14664,8711,5953,1.2714,0.0,25603,34712,-6.843999999999999,97.0,83.81299999999999,56758,55448,28127,599,0,0,18365,186.7,1.0
24.22:15:43,42860,0.0,1.2838,0.0,33189,14695,8746,5949,1.2714,0.0,25802,34720,-6.843999999999999,97.0,83.81299999999999,56612,55456,28264,442,0,0,18365,186.7,1.0
24.22:15:53,42870,0.0,1.3597,0.0,33196,14840,8860,5980,1.2714,0.0,25655,34706,-6.843999999999999,97.0,83.81299999999999,56934,55455,28294,662,0,0,18365,183.6,1.0
24.22:16:03,42880,0.0,1.1546,0.0,33297,14844,8869,5975,1.2714,0.0,25553,34732,-6.843999999999999,97.0,83.81299999999999,56379,55447,28204,458,0,0,18365,186.7,1.0
24.22:16:13,42890,0.0,1.2079,0.0,33723,14932,8955,5977,1.2727,0.0,26193,34705,-6.843999999999999,96.99799999999999,83.81299999999999,56827,55447,28221,558,0,0,18365,186.7,1.0
24.22:16:23,42900,0.0,1.3248,0.0,32964,14484,8540,5944,1.2714,0.0,25522,34704,-6.843999999999999,97.0,83.81299999999999,56843,55447,28203,565,0,0,18365,186.6,1.0
24.22:16:33,42910,0.0,1.3569,0.0,33261,14560,8617,5943,1.2727,0.0,25692,34727,-6.843999999999999,96.999,83.81299999999999,56943,55455,28494,522,0,0,18365,183.6,1.0
24.22:16:43,42920,0.0,1.3665,0.0,32972,14782,8777,6005,1.2714,0.0,25589,34711,-6.843999999999999,97.001,83.81299999999999,56648,55454,28476,588,0,0,18365,186.7,1.0
24.22:16:53,42930,0.0,1.2147,0.0,33299,14424,8484,5940,1.2714,0.0,25434,34703,-6.843999999999999,97.001,83.81299999999999,56449,55454,28403,521,0,0,18365,183.6,1.0
24.22:17:03,42940,0.0,1.2694,0.0,33200,14715,8728,5987,1.2727,0.0,25841,34711,-6.843999999999999,96.99799999999999,83.81299999999999,56569,55454,28393,483,0,0,18365,183.6,1.0
24.22:17:13,42950,0.0,1.143,0.0,33180,14891,8871,6020,1.2714,0.0,25637,34713,-6.843999999999999,96.999,83.81299999999999,56587,55454,28412,567,0,0,18365,186.7,1.0
24.22:17:23,42960,0.0,1.2455,0.0,33140,14675,8744,5931,1.27,0.0,25340,34736,-6.843999999999999,97.00200000000001,83.81299999999999,56661,55453,28265,431,0,0,18365,186.7,1.0
24.22:17:33,42970,0.0,1.1382,0.0,33326,14778,8814,5964,1.27,0.0,25466,34712,-6.843999999999999,97.001,83.81299999999999,56284,55453,28411,468,0,0,18365,186.7,1.0
24.22:17:43,42980,0.0,1.3275,0.0,33178,14684,8743,5941,1.2714,0.0,25445,34738,-6.843999999999999,97.001,83.81299999999999,57009,55453,28292,618,0,0,18365,186.7,1.0
24.22:17:54,42990,0.0,1.2776,0.0,33052,14768,8786,5982,1.2714,0.0,25548,34739,-6.843999999999999,97.0,83.81299999999999,56572,55461,28480,577,0,0,18365,186.7,1.0
24.22:18:04,43000,0.0,1.2913,0.0,33336,14894,8930,5964,1.2714,0.0,25658,34695,-6.843999999999999,97.0,83.81299999999999,56750,55453,28170,569,0,0,18365,186.7,1.0
24.22:18:14,43010,0.0,1.3446,0.0,33013,14682,8687,5995,1.2714,0.0,25613,34686,-6.843999999999999,97.0,83.81299999999999,56995,55453,28398,459,0,0,18365,186.7,1.0
24.22:18:24,43020,0.0,1.3658,0.0,33959,14679,8696,5983,1.2714,0.0,25761,34735,-6.843999999999999,97.0,83.81299999999999,56650,55461,28317,452,0,0,18365,183.6,1.0
24.22:18:34,43030,0.0,1.3508,0.0,33216,14721,8757,5964,1.2714,0.0,25760,34727,-6.813,96.99799999999999,83.81299999999999,56559,55453,28340,538,0,0,18365,186.7,1.0
24.22:18:44,43040,0.0,1.1409,0.0,29690,15014,9059,5955,1.2714,0.0,25480,34696,-6.813,97.001,83.81299999999999,56709,55453,28095,498,0,0,18365,186.7,1.0
24.22:18:54,43050,0.0,1.3433,0.0,32683,14696,8702,5994,1.2714,0.0,25676,34728,-6.813,96.99799999999999,83.81299999999999,56599,55445,28692,579,0,0,18365,186.7,1.0
24.22:19:04,43060,0.0,1.1361,0.0,33152,14899,8910,5989,1.2727,0.0,25883,34722,-6.843999999999999,96.99799999999999,83.81299999999999,56744,55453,28289,598,0,0,18365,186.7,1.0
24.22:19:14,43070,0.0,1.1867,0.0,29167,14756,8718,6038,1.2727,0.0,26133,34714,-6.843999999999999,96.994,83.81299999999999,56633,55452,28554,584,0,0,18365,183.6,1.0
24.22:19:24,43080,0.0,1.307,0.0,33317,14874,8895,5979,1.2714,0.0,25656,34717,-6.813,96.999,83.81299999999999,56781,55445,28183,512,0,0,18365,189.8,1.0
24.22:19:34,43090,0.0,1.1389,0.0,32922,14415,8459,5956,1.2714,0.0,25578,34705,-6.813,96.999,83.81299999999999,56757,55453,28531,505,0,0,18365,183.6,1.0
24.22:19:44,43100,0.0,1.3515,0.0,33225,14798,8817,5981,1.2727,0.0,25750,34701,-6.813,96.99799999999999,83.81299999999999,56711,55444,28365,560,0,0,18365,183.6,1.0
24.22:19:54,43110,0.0,1.3597,0.0,29361,14759,8835,5924,1.2714,0.0,25649,34702,-6.813,96.999,83.81299999999999,56862,55444,28362,532,0,0,18365,186.7,1.0
24.22:20:04,43120,0.0,1.2264,0.0,34575,14531,9043,5488,1.2727,0.0,25756,34718,-6.813,96.99799999999999,83.81299999999999,56884,55452,28456,670,0,0,18365,183.6,1.0
24.22:20:14,43130,0.0,1.3494,0.0,33060,14520,8548,5972,1.2714,0.0,25519,34751,-6.813,97.001,83.81299999999999,56568,55444,28467,498,0,0,18365,186.7,1.0
24.22:20:24,43140,0.0,1.2899,0.0,33115,14705,8727,5978,1.2714,0.0,25706,34699,-6.813,96.999,83.81299999999999,56657,55451,28388,630,0,0,18365,186.7,1.0
24.22:20:34,43150,0.0,1.1689,0.0,33138,14629,8657,5972,1.2714,0.0,25620,34696,-6.813,97.0,83.81299999999999,56554,55451,28284,579,0,0,18365,186.6,1.0
24.22:20:44,43160,0.0,1.2571,0.0,33492,15003,9043,5960,1.2727,0.0,25807,34725,-6.813,96.999,83.81299999999999,56692,55451,28088,600,0,0,18365,186.7,1.0
24.22:20:54,43170,0.0,1.3474,0.0,32930,14445,8467,5978,1.2727,0.0,25867,34714,-6.813,96.99700000000001,83.81299999999999,56655,55442,28499,533,0,0,18365,186.7,1.0
24.22:21:04,43180,0.0,1.3706,0.0,32953,14738,8725,6013,1.2727,0.0,25922,34703,-6.781000000000001,96.99600000000001,83.81299999999999,56838,55450,28561,571,0,0,18365,189.8,1.0
24.22:21:14,43190,0.0,1.3515,0.0,33084,14656,8713,5943,1.2714,0.0,25447,34681,-6.75,97.0,83.81299999999999,56631,55449,28342,597,0,0,18365,186.6,1.0
24.22:21:24,43200,0.0,1.3459999999999999,0.0,29237,14780,8832,5948,1.2714,0.0,25777,34691,-6.75,96.999,83.81299999999999,56565,55448,28218,621,0,0,18365,189.7,1.0
24.22:21:34,43210,0.0,1.3617,0.0,33336,14952,8947,6005,1.2727,0.0,25861,34683,-6.75,96.99700000000001,83.81299999999999,56806,55439,28214,498,0,0,18365,186.7,1.0
24.22:21:44,43220,0.0,1.3467,0.0,33002,14648,8655,5993,1.2714,0.0,25835,34703,-6.718999999999999,96.99799999999999,83.81299999999999,56817,55438,28389,590,0,0,18365,186.7,1.0
24.22:21:54,43230,0.0,1.1484,0.0,33215,14853,8890,5963,1.2714,0.0,25771,34692,-6.688,96.999,83.81299999999999,56211,55437,28081,547,0,0,18365,186.7,1.0
24.22:22:04,43240,0.0,1.3392,0.0,33381,14610,8602,6008,1.2714,0.0,25777,34686,-6.688,96.999,83.81299999999999,56670,55435,28270,486,0,0,18365,183.6,1.0
24.22:22:14,43250,0.0,1.3665,0.0,28408,14411,8425,5986,1.2727,0.0,25956,34669,-6.625,96.99600000000001,83.814,56537,55425,28627,468,0,0,18365,186.7,1.0
24.22:22:24,43260,0.0,1.1320000000000001,0.0,33076,14772,8782,5990,1.2714,0.0,25778,34672,-6.593999999999999,96.99799999999999,83.814,56171,55422,28451,507,0,0,18365,183.5,1.0
24.22:22:34,43270,0.0,1.1409,0.0,33283,14916,8876,6040,1.2741,0.0,26357,34651,-6.593999999999999,96.994,83.814,56265,55411,28321,591,0,0,18365,183.6,1.0
24.22:22:44,43280,0.0,1.1396,0.0,32736,14696,8701,5995,1.2727,0.0,26314,34631,-6.531000000000001,96.994,83.814,56464,55407,28540,545,0,0,18365,186.7,1.0
24.22:22:54,43290,0.0,1.3651,0.0,33027,14753,8737,6016,1.2741,0.0,26418,34636,-6.5,96.993,83.814,56664,55394,28440,602,0,0,18365,186.6,1.0
24.22:23:04,43300,0.0,1.1416,0.0,33277,14964,8952,6012,1.2741,0.0,26614,34616,-6.468999999999999,96.993,83.814,56502,55389,28461,596,0,0,18365,183.5,1.0
24.22:23:14,43310,0.0,1.3679,0.0,33408,14751,8680,6071,1.2755,0.0,27085,34611,-6.438,96.988,83.815,56734,55376,28752,548,0,0,18365,186.6,1.0
24.22:23:24,43320,0.0,1.3166,0.0,33114,14712,8694,6018,1.2741,0.0,26835,34594,-6.375,96.992,83.815,56310,55370,28457,582,0,0,18365,186.7,1.0
24.22:23:34,43330,0.0,1.3077,0.0,33185,15257,9121,6136,1.2755,0.0,27644,34569,-6.343999999999999,96.985,83.815,56575,55363,28410,529,0,0,18365,186.7,1.0
24.22:23:44,43340,0.0,1.3761,0.0,32791,14614,8537,6077,1.2755,0.0,27298,34528,-6.313,96.988,83.815,56685,55349,28544,512,0,0,18365,186.7,1.0
24.22:23:54,43350,0.0,1.3768,0.0,33240,14954,8872,6082,1.2755,0.0,27461,34538,-6.281000000000001,96.986,83.815,56809,55342,28307,560,0,0,18365,186.6,1.0
24.22:24:04,43360,0.0,1.1525,0.0,33297,14863,8742,6121,1.2768,0.0,27785,34508,-6.25,96.985,83.815,56480,55334,28518,594,0,0,18365,186.6,1.0
24.22:24:14,43370,0.0,1.1662,0.0,33509,14950,8889,6061,1.2768,0.0,27596,34477,-6.188,96.988,83.815,56402,55334,28303,566,0,0,18365,186.6,1.0
24.22:24:24,43380,0.0,1.1484,0.0,33186,14384,8310,6074,1.2768,0.0,27899,34507,-6.156000000000001,96.985,83.815,56277,55311,28610,637,0,0,18365,186.7,1.0
24.22:24:34,43390,0.0,1.2968,0.0,33264,14621,8499,6122,1.2768,0.0,28172,34490,-6.125,96.98200000000001,83.815,56455,55318,28622,549,0,0,18365,186.6,1.0
24.22:24:44,43400,0.0,1.3897,0.0,29409,15097,8942,6155,1.2782,0.0,28447,34472,-6.063,96.979,83.816,56635,55286,28540,615,0,0,18365,186.6,1.0
24.22:24:54,43410,0.0,1.2059,0.0,33021,14800,8658,6142,1.2782,0.0,28500,34463,-6.031000000000001,96.979,83.815,56493,55285,28546,558,0,0,18365,189.8,1.0
24.22:25:04,43420,0.0,1.3869999999999998,0.0,33183,14810,8669,6141,1.2796,0.0,28744,34430,-6.0,96.978,83.816,56597,55268,28537,483,0,0,18365,186.7,1.0
24.22:25:14,43430,0.0,1.2435,0.0,34016,15386,9223,6163,1.2796,0.0,29034,34392,-5.938,96.978,83.816,56203,55259,28081,533,0,0,18365,180.5,1.0
24.22:25:25,43440,0.0,1.2223,0.0,32962,14637,8452,6185,1.2796,0.0,28875,34392,-5.875,96.978,83.816,56532,55249,28769,456,0,0,18365,186.6,1.0
24.22:25:35,43450,0.0,1.3351,0.0,29286,14875,8688,6187,1.2796,0.0,29219,34377,-5.843999999999999,96.976,83.815,56666,55240,28523,525,0,0,18365,186.7,1.0
24.22:25:45,43460,0.0,1.1826,0.0,32894,14897,8680,6217,1.281,0.0,29644,34349,-5.781000000000001,96.971,83.816,56419,55230,28888,454,0,0,18365,186.7,1.0
24.22:25:55,43470,0.0,1.2018,0.0,33545,15128,8913,6215,1.281,0.0,29883,34355,-5.75,96.971,83.815,56074,55227,28350,543,0,0,18365,186.7,1.0
24.22:26:05,43480,0.0,1.3993,0.0,33543,15149,8913,6236,1.2823,0.0,30119,34323,-5.718999999999999,96.969,83.816,56614,55209,28369,569,0,0,18365,183.6,1.0
24.22:26:15,43490,0.0,1.2339,0.0,33691,15119,8899,6220,1.2823,0.0,30253,34322,-5.656000000000001,96.969,83.816,56517,55199,28358,567,0,0,18365,183.6,1.0
24.22:26:25,43500,0.0,1.1771,0.0,33383,14839,8584,6255,1.2837,0.0,30547,34293,-5.593999999999999,96.96700000000001,83.816,56069,55180,28552,513,0,0,18365,186.6,1.0
24.22:26:35,43510,0.0,1.2893,0.0,33176,14671,8449,6222,1.2823,0.0,30174,34303,-5.563,96.97,83.816,56368,55177,28920,664,0,0,18365,183.6,1.0
24.22:26:45,43520,0.0,1.385,0.0,33226,14830,8543,6287,1.2837,0.0,30874,34252,-5.5,96.965,83.816,56658,55158,28767,406,0,0,18365,186.6,1.0
24.22:26:55,43530,0.0,1.3282,0.0,33542,15186,8908,6278,1.2851,0.0,31105,34260,-5.438,96.963,83.816,56571,55155,28474,629,0,0,18365,186.6,1.0
24.22:27:05,43540,0.0,1.2052,0.0,33079,14950,8662,6288,1.2837,0.0,30939,34212,-5.406000000000001,96.963,83.816,56593,55136,28774,512,0,0,18365,189.8,1.0
24.22:27:15,43550,0.0,1.1751,0.0,28870,14761,8502,6259,1.2837,0.0,30745,34185,-5.343999999999999,96.965,83.816,56606,55125,28910,560,0,0,18365,189.7,1.0
24.22:27:25,43560,0.0,1.1778,0.0,33597,15273,8967,6306,1.2837,0.0,31025,34160,-5.313,96.965,83.815,56312,55129,28632,535,0,0,18365,189.7,1.0
24.22:27:35,43570,0.0,1.3938,0.0,33384,14820,8515,6305,1.2851,0.0,31833,34146,-5.25,96.95700000000001,83.816,56407,55101,28706,574,0,0,18365,183.5,1.0
24.22:27:45,43580,0.0,1.3843,0.0,32920,14771,8445,6326,1.2864,0.0,31763,34143,-5.188,96.95700000000001,83.816,56402,55081,28890,484,0,0,18365,183.5,1.0
24.22:27:55,43590,0.0,1.4034,0.0,33566,15326,9000,6326,1.2864,0.0,32094,34125,-5.156000000000001,96.956,83.816,56483,55077,28697,549,0,0,18365,186.6,1.0
24.22:28:05,43600,0.0,1.3433,0.0,33229,14836,8482,6354,1.2864,0.0,32368,34084,-5.093999999999999,96.955,83.816,56114,55058,28919,548,0,0,18365,186.6,1.0
24.22:28:15,43610,0.0,1.2065,0.0,33645,14887,8519,6368,1.2878,0.0,32834,34053,-5.031000000000001,96.95100000000001,83.816,56074,55062,28861,522,0,0,18365,186.7,1.0
24.22:28:25,43620,0.0,1.1942,0.0,33474,15063,8665,6398,1.2892,0.0,33412,34045,-5.0,96.948,83.816,55991,55034,28758,587,0,0,18365,189.8,1.0
24.22:28:35,43630,0.0,1.4157,0.0,33260,14608,8233,6375,1.2892,0.0,33220,34041,-4.938,96.949,83.816,56239,55030,28941,476,0,0,18365,183.5,1.0
24.22:28:45,43640,0.0,1.212,0.0,33187,14775,8336,6439,1.2892,0.0,33412,34027,-4.906000000000001,96.949,83.816,56187,55018,28836,586,0,0,18365,183.5,1.0
24.22:28:55,43650,0.0,1.4075,0.0,33085,14846,8394,6452,1.2905,0.0,33837,34011,-4.843999999999999,96.945,83.816,56271,55005,28989,532,0,0,18365,186.7,1.0
24.22:29:05,43660,0.0,1.2079,0.0,28829,14686,8237,6449,1.2919,0.0,34162,33978,-4.781000000000001,96.941,83.816,56127,54993,29045,499,0,0,18365,183.5,1.0
24.22:29:15,43670,0.0,1.3863,0.0,33085,14749,8277,6472,1.2919,0.0,34295,33937,-4.718999999999999,96.941,83.816,56430,54972,29244,542,0,0,18365,186.6,1.0
24.22:29:25,43680,0.0,1.3385,0.0,28545,15061,8564,6497,1.2919,0.0,34580,33953,-4.656000000000001,96.941,83.816,56311,54960,29027,679,0,0,18365,186.6,1.0
24.22:29:35,43690,0.0,1.3781,0.0,33239,14787,8304,6483,1.2933,0.0,34749,33895,-4.593999999999999,96.94,83.816,56183,54946,29072,521,0,0,18365,186.6,1.0
24.22:29:45,43700,0.0,1.3104,0.0,33125,14927,8434,6493,1.2933,0.0,35065,33879,-4.531000000000001,96.936,83.816,55964,54933,29004,526,0,0,18365,186.6,1.0
24.22:29:55,43710,0.0,1.3925,0.0,33381,15086,8567,6519,1.2947,0.0,35366,33872,-4.5,96.934,83.816,56330,54920,28953,517,0,0,18365,186.6,1.0
24.22:30:05,43720,0.0,1.2968,0.0,29081,15100,8503,6597,1.2947,0.0,35804,33849,-4.438,96.932,83.816,56002,54914,29066,594,0,0,18365,183.5,1.0
24.22:30:15,43730,0.0,1.3979,0.0,33003,15150,8587,6563,1.296,0.0,35978,33824,-4.375,96.929,83.816,56369,54901,29166,616,0,0,18365,186.6,1.0
24.22:30:25,43740,0.0,1.3351,0.0,33629,15090,8507,6583,1.2974,0.0,36573,33791,-4.313,96.927,83.816,56155,54887,29019,550,0,0,18365,183.5,1.0
24.22:30:35,43750,0.0,1.331,0.0,33042,14818,8194,6624,1.2974,0.0,36959,33793,-4.281000000000001,96.92299999999999,83.816,55964,54866,29232,597,0,0,18365,186.6,1.0
24.22:30:45,43760,0.0,1.2578,0.0,33306,14911,8263,6648,1.2988,0.0,37309,33776,-4.218999999999999,96.92,83.81700000000001,56246,54844,29344,596,0,0,18365,186.6,1.0
24.22:30:55,43770,0.0,1.3248,0.0,33316,15161,8511,6650,1.2988,0.0,37299,33732,-4.188,96.921,83.816,55887,54846,29132,570,0,0,18365,186.6,1.0
24.22:31:05,43780,0.0,1.3152,0.0,33592,15377,8646,6731,1.3015,0.0,38249,33719,-4.125,96.914,83.81700000000001,56053,54817,29094,651,0,0,18365,186.6,1.0
