DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,CM_mW,FAIL
08.09:45:48,81020,0.0,1.4499,0.0,33229,15332,7896,7436,1.344,0.0,32331,34726,42.438,93.704,84.206,43800,46032,29271,495,0,2,18894,177.0,0.0
08.09:45:58,81030,0.0,1.4499,0.0,34053,15369,7920,7449,1.3453,0.0,32281,34726,42.468999999999994,93.705,84.206,43777,46014,29176,525,0,2,18894,176.9,0.0
08.09:46:08,81040,0.0,1.4499,0.0,33215,15341,7921,7420,1.344,0.0,32403,34717,42.5,93.70700000000001,84.206,43761,45980,29357,511,0,2,18894,173.9,0.0
08.09:46:18,81050,0.0,1.4499,0.0,33421,15352,7923,7429,1.344,0.0,32392,34725,42.531000000000006,93.70700000000001,84.206,43741,45956,29344,510,0,2,18894,173.8,0.0
08.09:46:28,81060,0.0,1.4492,0.0,33305,15357,7909,7448,1.3453,0.0,32355,34755,42.563,93.70700000000001,84.206,43724,45947,29312,509,0,2,18894,176.9,0.0
08.09:46:38,81070,0.0,1.4485,0.0,33393,15353,7928,7425,1.3453,0.0,32406,34753,42.593999999999994,93.708,84.206,43711,45924,29351,503,0,2,18894,176.9,0.0
08.09:46:48,81080,0.0,1.4506,0.0,33266,15345,7948,7397,1.3453,0.0,32385,34752,42.625,93.708,84.205,43696,45909,29327,503,0,2,18894,173.8,0.0
08.09:46:58,81090,0.0,1.4499,0.0,28509,15318,7893,7425,1.344,0.0,32343,34739,42.625,93.70700000000001,84.205,43672,45895,29224,505,0,2,18894,176.9,0.0
08.09:47:08,81100,0.0,1.4499,0.0,28022,15319,7884,7435,1.344,0.0,32378,34740,42.656000000000006,93.709,84.205,43651,45867,29333,508,0,2,18894,170.7,0.0
08.09:47:18,81110,0.0,1.4506,0.0,33457,15344,7900,7444,1.3453,0.0,32432,34745,42.688,93.709,84.205,43640,45863,29335,525,0,2,18894,176.9,0.0
08.09:47:28,81120,0.0,1.4499,0.0,33330,15345,7921,7424,1.344,0.0,32414,34782,42.718999999999994,93.709,84.205,43640,45843,29376,527,0,2,18894,173.8,0.0
08.09:47:38,81130,0.0,1.4499,0.0,33465,15353,7930,7423,1.344,0.0,32410,34762,42.718999999999994,93.709,84.204,43618,45833,29323,498,0,2,18894,170.7,0.0
08.09:47:48,81140,0.0,1.4492,0.0,33389,15375,7946,7429,1.3453,0.0,32359,34766,42.75,93.71,84.204,43601,45823,29278,507,0,2,18894,173.8,0.0
08.09:47:58,81150,0.0,1.4506,0.0,33251,15356,7935,7421,1.344,0.0,32371,34781,42.781000000000006,93.71,84.204,43606,45806,29304,512,0,2,18894,176.9,0.0
08.09:48:08,81160,0.0,1.4499,0.0,33452,15389,7974,7415,1.3453,0.0,32402,34740,42.781000000000006,93.709,84.204,43594,45797,29359,514,0,2,18894,176.9,0.0
08.09:48:18,81170,0.0,1.4499,0.0,33326,15395,7979,7416,1.3453,0.0,32371,34759,42.813,93.71,84.204,43589,45781,29305,529,0,2,18894,176.9,0.0
08.09:48:28,81180,0.0,1.4485,0.0,33225,15320,7912,7408,1.3453,0.0,32338,34772,42.813,93.71,84.20299999999999,43565,45774,29264,494,0,2,18894,176.9,0.0
08.09:48:38,81190,0.0,1.4506,0.0,33392,15331,7894,7437,1.3453,0.0,32370,34772,42.843999999999994,93.71,84.20299999999999,43545,45768,29290,493,0,2,18894,176.9,0.0
08.09:48:49,81200,0.0,1.4499,0.0,33245,15325,7887,7438,1.344,0.0,32340,34798,42.843999999999994,93.71,84.20299999999999,43541,45763,29258,536,0,2,18894,176.9,0.0
08.09:48:59,81210,0.0,1.4499,0.0,33388,15387,7941,7446,1.3453,0.0,32370,34779,42.875,93.711,84.20299999999999,43540,45742,29314,532,0,2,18894,173.8,0.0
08.09:49:09,81220,0.0,1.4506,0.0,33417,15355,7903,7452,1.344,0.0,32335,34773,42.906000000000006,93.711,84.20299999999999,43527,45738,29228,538,0,2,18894,177.0,0.0
08.09:49:19,81230,0.0,1.4499,0.0,35344,15383,7962,7421,1.3453,0.0,32299,34772,42.938,93.71,84.20299999999999,43530,45725,29181,496,0,2,18894,176.9,0.0
08.09:49:29,81240,0.0,1.4506,0.0,28378,15367,7912,7455,1.344,0.0,32377,34786,42.938,93.711,84.20299999999999,43504,45714,29357,494,0,2,18894,176.9,0.0
08.09:49:39,81250,0.0,1.4506,0.0,33346,15360,7917,7443,1.344,0.0,32332,34779,42.938,93.711,84.20299999999999,43498,45710,29295,512,0,2,18894,173.9,0.0
08.09:49:49,81260,0.0,1.4513,0.0,33193,15355,7927,7428,1.3453,0.0,32366,34814,42.968999999999994,93.711,84.20200000000001,43493,45708,29320,502,0,2,18894,173.8,0.0
08.09:49:59,81270,0.0,1.4499,0.0,33381,15335,7908,7427,1.3453,0.0,32333,34771,42.968999999999994,93.711,84.20299999999999,43489,45689,29304,515,0,2,18894,173.8,0.0
08.09:50:09,81280,0.0,1.4499,0.0,33393,15348,7948,7400,1.3453,0.0,32408,34798,43.0,93.711,84.20299999999999,43487,45679,29355,517,0,2,18894,173.8,0.0
08.09:50:19,81290,0.0,1.4492,0.0,33339,15361,7910,7451,1.344,0.0,32431,34780,43.0,93.711,84.20299999999999,43472,45669,29409,509,0,2,18894,173.8,0.0
08.09:50:29,81300,0.0,1.4506,0.0,27871,15330,7924,7406,1.3453,0.0,32406,34801,43.0,93.71,84.20200000000001,43480,45668,29330,518,0,2,18894,176.9,0.0
08.09:50:39,81310,0.0,1.4506,0.0,33271,15355,7937,7418,1.344,0.0,32331,34801,43.0,93.711,84.20200000000001,43463,45675,29176,496,0,2,18894,173.9,0.0
08.09:50:49,81320,0.0,1.4499,0.0,33433,15328,7915,7413,1.3453,0.0,32392,34778,43.031000000000006,93.711,84.20200000000001,43447,45650,29301,503,0,2,18894,173.8,0.0
08.09:50:59,81330,0.0,1.4506,0.0,33373,15349,7956,7393,1.344,0.0,32321,34767,43.031000000000006,93.711,84.20200000000001,43452,45650,29316,497,0,2,18894,180.0,0.0
08.09:51:09,81340,0.0,1.4499,0.0,33474,15303,7903,7400,1.3453,0.0,32399,34774,43.063,93.711,84.20200000000001,43433,45641,29335,524,0,2,18894,173.8,0.0
08.09:51:19,81350,0.0,1.4499,0.0,33386,15369,7927,7442,1.3453,0.0,32395,34811,43.063,93.711,84.20200000000001,43439,45634,29383,505,0,2,18894,176.9,0.0
08.09:51:29,81360,0.0,1.4492,0.0,33565,15342,7915,7427,1.3453,0.0,32367,34770,43.063,93.711,84.20100000000001,43423,45641,29261,523,0,2,18894,173.8,0.0
08.09:51:39,81370,0.0,1.4499,0.0,33411,15352,7931,7421,1.344,0.0,32359,34813,43.093999999999994,93.711,84.20200000000001,43427,45618,29278,509,0,2,18894,173.8,0.0
08.09:51:49,81380,0.0,1.4492,0.0,33373,15350,7908,7442,1.3453,0.0,32364,34787,43.093999999999994,93.711,84.20200000000001,43417,45612,29315,520,0,2,18894,173.8,0.0
08.09:51:59,81390,0.0,1.4499,0.0,33190,15329,7890,7439,1.3453,0.0,32345,34806,43.093999999999994,93.711,84.20100000000001,43418,45620,29219,511,0,2,18894,173.9,0.0
08.09:52:09,81400,0.0,1.4506,0.0,33370,15329,7897,7432,1.344,0.0,32319,34790,43.093999999999994,93.711,84.20100000000001,43412,45614,29298,524,0,2,18894,177.0,0.0
08.09:52:19,81410,0.0,1.4492,0.0,33345,15351,7923,7428,1.344,0.0,32291,34805,43.125,93.711,84.20200000000001,43397,45592,29176,500,0,2,18894,173.9,0.0
08.09:52:29,81420,0.0,1.4499,0.0,33411,15324,7906,7418,1.344,0.0,32310,34781,43.125,93.711,84.20100000000001,43402,45609,29245,500,0,2,18894,173.8,0.0
08.09:52:39,81430,0.0,1.4492,0.0,33422,15354,7902,7452,1.344,0.0,32390,34768,43.125,93.712,84.20100000000001,43397,45603,29346,520,0,2,18894,170.7,0.0
08.09:52:49,81440,0.0,1.4499,0.0,33363,15357,7924,7433,1.344,0.0,32428,34782,43.125,93.711,84.20200000000001,43391,45582,29395,508,0,2,18894,173.8,0.0
08.09:52:59,81450,0.0,1.4506,0.0,33307,15376,7955,7421,1.344,0.0,32380,34813,43.156000000000006,93.712,84.20200000000001,43392,45576,29375,524,0,2,18894,173.8,0.0
08.09:53:09,81460,0.0,1.4499,0.0,33213,15341,7902,7439,1.344,0.0,32319,34813,43.156000000000006,93.711,84.20100000000001,43385,45579,29252,517,0,2,18894,173.9,0.0
08.09:53:19,81470,0.0,1.4499,0.0,33446,15378,7944,7434,1.3453,0.0,32394,34796,43.156000000000006,93.711,84.20100000000001,43392,45574,29362,509,0,2,18894,176.9,0.0
08.09:53:29,81480,0.0,1.4506,0.0,33389,15360,7938,7422,1.344,0.0,32349,34812,43.156000000000006,93.711,84.20100000000001,43381,45569,29259,512,0,2,18894,173.8,0.0
08.09:53:39,81490,0.0,1.4499,0.0,33311,15339,7911,7428,1.3453,0.0,32328,34806,43.188,93.711,84.20100000000001,43380,45572,29243,522,0,2,18894,177.0,0.0
08.09:53:49,81500,0.0,1.4506,0.0,33449,15321,7910,7411,1.3453,0.0,32356,34800,43.188,93.711,84.20100000000001,43376,45568,29282,482,0,2,18894,176.9,0.0
08.09:53:59,81510,0.0,1.4499,0.0,33334,15344,7933,7411,1.344,0.0,32338,34818,43.188,93.711,84.20100000000001,43370,45563,29282,532,0,2,18894,173.9,0.0
08.09:54:09,81520,0.0,1.4506,0.0,33368,15335,7921,7414,1.344,0.0,32334,34823,43.188,93.711,84.20100000000001,43373,45567,29336,541,0,2,18894,176.9,0.0
08.09:54:19,81530,0.0,1.4506,0.0,33398,15347,7913,7434,1.344,0.0,32388,34816,43.188,93.711,84.20100000000001,43366,45548,29349,523,0,2,18894,173.9,0.0
08.09:54:29,81540,0.0,1.4506,0.0,33459,15331,7914,7417,1.344,0.0,32351,34813,43.188,93.711,84.20100000000001,43361,45551,29280,501,0,2,18894,173.8,0.0
08.09:54:39,81550,0.0,1.4506,0.0,33430,15388,7969,7419,1.3453,0.0,32380,34817,43.188,93.712,84.20100000000001,43374,45555,29317,497,0,2,18894,173.8,0.0
08.09:54:49,81560,0.0,1.4506,0.0,33398,15342,7927,7415,1.344,0.0,32361,34788,43.218999999999994,93.711,84.20100000000001,43376,45536,29242,529,0,2,18894,177.0,0.0
08.09:54:59,81570,0.0,1.4506,0.0,33379,15304,7892,7412,1.344,0.0,32340,34816,43.218999999999994,93.711,84.20100000000001,43354,45541,29295,503,0,2,18894,173.8,0.0
08.09:55:09,81580,0.0,1.4499,0.0,33876,15327,7919,7408,1.344,0.0,32340,34819,43.218999999999994,93.711,84.20100000000001,43347,45538,29246,524,0,2,18894,173.8,0.0
08.09:55:19,81590,0.0,1.4499,0.0,33454,15359,7943,7416,1.344,0.0,32379,34804,43.218999999999994,93.712,84.2,43359,45550,29359,539,0,2,18894,176.9,0.0
08.09:55:29,81600,0.0,1.4485,0.0,33039,15332,7913,7419,1.3453,0.0,32357,34833,43.218999999999994,93.711,84.20100000000001,43351,45539,29308,507,0,2,18894,173.8,0.0
08.09:55:39,81610,0.0,1.4499,0.0,33486,15354,7931,7423,1.3453,0.0,32378,34797,43.218999999999994,93.712,84.2,43345,45545,29325,516,0,2,18894,176.9,0.0
08.09:55:49,81620,0.0,1.4492,0.0,33361,15300,7897,7403,1.344,0.0,32375,34793,43.218999999999994,93.711,84.20100000000001,43340,45535,29323,497,0,2,18894,176.9,0.0
08.09:55:59,81630,0.0,1.4492,0.0,33329,15331,7893,7438,1.3453,0.0,32380,34817,43.25,93.712,84.20100000000001,43334,45532,29295,529,0,2,18894,173.8,0.0
08.09:56:09,81640,0.0,1.4499,0.0,33454,15335,7929,7406,1.344,0.0,32452,34815,43.218999999999994,93.712,84.2,43362,45537,29453,506,0,2,18894,173.8,0.0
08.09:56:19,81650,0.0,1.4506,0.0,33399,15355,7924,7431,1.344,0.0,32292,34820,43.25,93.711,84.2,43355,45535,29161,531,0,2,18894,173.8,0.0
08.09:56:29,81660,0.0,1.4506,0.0,33650,15362,7946,7416,1.344,0.0,32334,34819,43.25,93.711,84.2,43343,45541,29234,519,0,2,18894,176.9,0.0
08.09:56:39,81670,0.0,1.4499,0.0,33388,15367,7940,7427,1.344,0.0,32412,34819,43.25,93.713,84.20100000000001,43339,45523,29344,511,0,2,18894,173.8,0.0
08.09:56:49,81680,0.0,1.4506,0.0,33115,15340,7929,7411,1.3453,0.0,32354,34834,43.25,93.711,84.20100000000001,43337,45521,29280,497,0,2,18894,173.8,0.0
08.09:56:59,81690,0.0,1.4506,0.0,33355,15362,7943,7419,1.344,0.0,32394,34805,43.25,93.713,84.2,43341,45527,29378,498,0,2,18894,176.9,0.0
08.09:57:09,81700,0.0,1.4506,0.0,33278,15344,7928,7416,1.344,0.0,32352,34818,43.25,93.712,84.20100000000001,43338,45517,29300,531,0,2,18894,176.9,0.0
08.09:57:19,81710,0.0,1.4485,0.0,33384,15322,7911,7411,1.344,0.0,32392,34811,43.25,93.712,84.20100000000001,43332,45515,29397,503,0,2,18894,176.9,0.0
08.09:57:29,81720,0.0,1.4499,0.0,33383,15322,7908,7414,1.344,0.0,32305,34802,43.25,93.712,84.20100000000001,43341,45514,29248,524,0,2,18894,176.9,0.0
08.09:57:39,81730,0.0,1.4513,0.0,33272,15358,7924,7434,1.344,0.0,32339,34821,43.25,93.711,84.2,43338,45520,29246,505,0,2,18894,176.9,0.0
08.09:57:49,81740,0.0,1.4499,0.0,33409,15349,7926,7423,1.344,0.0,32331,34826,43.25,93.711,84.2,43335,45518,29287,525,0,2,18894,176.9,0.0
08.09:57:59,81750,0.0,1.4499,0.0,33164,15333,7919,7414,1.344,0.0,32336,34802,43.25,93.712,84.20100000000001,43323,45508,29280,521,0,2,18894,176.9,0.0
08.09:58:09,81760,0.0,1.4499,0.0,33381,15344,7918,7426,1.344,0.0,32298,34812,43.25,93.711,84.2,43329,45522,29272,539,0,2,18894,173.8,0.0
08.09:58:19,81770,0.0,1.4506,0.0,33395,15364,7917,7447,1.344,0.0,32343,34826,43.25,93.712,84.2,43329,45513,29303,518,0,2,18894,176.9,0.0
08.09:58:29,81780,0.0,1.4499,0.0,33235,15339,7911,7428,1.344,0.0,32333,34836,43.25,93.711,84.20100000000001,43330,45504,29273,512,0,2,18894,173.8,0.0
08.09:58:39,81790,0.0,1.4499,0.0,33239,15370,7950,7420,1.344,0.0,32359,34859,43.281000000000006,93.712,84.2,43322,45510,29315,506,0,2,18894,173.8,0.0
08.09:58:49,81800,0.0,1.4499,0.0,28508,15354,7907,7447,1.344,0.0,32317,34809,43.281000000000006,93.711,84.2,43320,45509,29234,507,0,2,18894,176.9,0.0
08.09:58:59,81810,0.0,1.4506,0.0,33450,15342,7912,7430,1.344,0.0,32309,34825,43.281000000000006,93.711,84.2,43321,45508,29307,521,0,2,18894,173.8,0.0
08.09:59:09,81820,0.0,1.4499,0.0,33165,15347,7928,7419,1.344,0.0,32322,34811,43.281000000000006,93.712,84.2,43322,45506,29319,509,0,2,18894,176.9,0.0
08.09:59:19,81830,0.0,1.4506,0.0,33197,15336,7917,7419,1.344,0.0,32317,34821,43.281000000000006,93.712,84.2,43326,45513,29228,507,0,2,18894,173.8,0.0
08.09:59:29,81840,0.0,1.4499,0.0,33347,15346,7917,7429,1.344,0.0,32305,34844,43.281000000000006,93.711,84.2,43319,45504,29246,528,0,2,18894,173.8,0.0
08.09:59:39,81850,0.0,1.4499,0.0,33897,15329,7921,7408,1.344,0.0,32335,34834,43.281000000000006,93.712,84.2,43320,45511,29309,515,0,2,18894,173.9,0.0
08.09:59:49,81860,0.0,1.4506,0.0,33296,15344,7931,7413,1.344,0.0,32352,34817,43.281000000000006,93.713,84.2,43323,45510,29340,521,0,2,18894,173.8,0.0
08.09:59:59,81870,0.0,1.4506,0.0,33382,15344,7915,7429,1.3453,0.0,32313,34801,43.25,93.711,84.2,43318,45501,29273,504,0,2,18894,176.9,0.0
08.10:00:09,81880,0.0,1.4506,0.0,33531,15328,7906,7422,1.3453,0.0,32328,34817,43.281000000000006,93.711,84.2,43309,45500,29277,512,0,2,18894,173.8,0.0
08.10:00:19,81890,0.0,1.4506,0.0,33441,15341,7939,7402,1.344,0.0,32304,34802,43.281000000000006,93.711,84.2,43308,45507,29203,501,0,2,18894,176.9,0.0
08.10:00:29,81900,0.0,1.4506,0.0,27905,15363,7918,7445,1.344,0.0,32300,34813,43.281000000000006,93.711,84.20100000000001,43316,45490,29299,522,0,2,18894,176.9,0.0
08.10:00:39,81910,0.0,1.4506,0.0,33414,15334,7936,7398,1.344,0.0,32299,34836,43.281000000000006,93.712,84.2,43308,45505,29250,516,0,2,18894,177.0,0.0
08.10:00:49,81920,0.0,1.4499,0.0,33380,15353,7906,7447,1.344,0.0,32347,34808,43.281000000000006,93.712,84.2,43320,45505,29267,545,0,2,18894,173.8,0.0
08.10:00:59,81930,0.0,1.4492,0.0,33218,15361,7925,7436,1.3453,0.0,32329,34794,43.281000000000006,93.712,84.2,43321,45504,29254,522,0,2,18894,177.0,0.0
08.10:01:09,81940,0.0,1.4513,0.0,33233,15340,7909,7431,1.3453,0.0,32318,34805,43.281000000000006,93.712,84.2,43318,45504,29232,513,0,2,18894,176.9,0.0
08.10:01:19,81950,0.0,1.4506,0.0,33342,15322,7922,7400,1.344,0.0,32305,34808,43.281000000000006,93.711,84.2,43310,45495,29200,531,0,2,18894,176.9,0.0
08.10:01:29,81960,0.0,1.4506,0.0,33242,15351,7921,7430,1.3453,0.0,32350,34840,43.281000000000006,93.712,84.2,43315,45495,29319,526,0,2,18894,176.9,0.0
08.10:01:39,81970,0.0,1.4492,0.0,33510,15345,7908,7437,1.344,0.0,32335,34796,43.281000000000006,93.712,84.2,43322,45510,29279,496,0,2,18894,173.8,0.0
08.10:01:49,81980,0.0,1.4506,0.0,33174,15336,7920,7416,1.3453,0.0,32301,34814,43.281000000000006,93.712,84.2,43320,45494,29260,526,0,2,18894,176.9,0.0
08.10:01:59,81990,0.0,1.4492,0.0,33198,15350,7928,7422,1.344,0.0,32339,34810,43.281000000000006,93.712,84.2,43319,45502,29293,514,0,2,18894,173.8,0.0
08.10:02:09,82000,0.0,1.4513,0.0,33449,15356,7939,7417,1.344,0.0,32350,34820,43.281000000000006,93.712,84.2,43319,45502,29288,500,0,2,18894,176.9,0.0
08.10:02:19,82010,0.0,1.4499,0.0,33258,15354,7934,7420,1.344,0.0,32361,34819,43.281000000000006,93.712,84.2,43319,45509,29347,496,0,2,18894,176.9,0.0
08.10:02:29,82020,0.0,1.4499,0.0,33311,15367,7932,7435,1.344,0.0,32364,34831,43.281000000000006,93.713,84.2,43320,45501,29315,506,0,2,18894,177.0,0.0
08.10:02:39,82030,0.0,1.4499,0.0,28437,15352,7929,7423,1.344,0.0,32345,34815,43.281000000000006,93.712,84.2,43319,45501,29262,522,0,2,18894,173.8,0.0
08.10:02:49,82040,0.0,1.4506,0.0,28504,15320,7911,7409,1.344,0.0,32304,34817,43.281000000000006,93.711,84.2,43315,45501,29233,507,0,2,18894,176.9,0.0
08.10:02:59,82050,0.0,1.4506,0.0,33492,15357,7938,7419,1.3453,0.0,32352,34810,43.281000000000006,93.712,84.2,43318,45500,29300,516,0,2,18894,180.0,0.0
08.10:03:09,82060,0.0,1.4506,0.0,28389,15339,7905,7434,1.344,0.0,32348,34813,43.281000000000006,93.712,84.2,43313,45492,29275,497,0,2,18894,176.9,0.0
08.10:03:19,82070,0.0,1.4499,0.0,28422,15363,7935,7428,1.344,0.0,32307,34811,43.281000000000006,93.711,84.2,43323,45508,29161,523,0,2,18894,173.9,0.0
08.10:03:29,82080,0.0,1.4499,0.0,28384,15349,7939,7410,1.344,0.0,32374,34826,43.281000000000006,93.712,84.2,43317,45500,29334,520,0,2,18894,176.9,0.0
08.10:03:39,82090,0.0,1.4499,0.0,28441,15361,7921,7440,1.344,0.0,32332,34815,43.281000000000006,93.712,84.2,43321,45492,29294,520,0,2,18894,173.8,0.0
08.10:03:49,82100,0.0,1.4492,0.0,27987,15342,7929,7413,1.344,0.0,32341,34853,43.281000000000006,93.712,84.2,43321,45500,29312,529,0,2,18894,176.9,0.0
08.10:03:59,82110,0.0,1.4513,0.0,28523,15357,7930,7427,1.344,0.0,32317,34836,43.281000000000006,93.712,84.2,43315,45500,29234,496,0,2,18894,176.9,0.0
08.10:04:09,82120,0.0,1.4499,0.0,31265,15360,7922,7438,1.344,0.0,32381,34815,43.281000000000006,93.713,84.2,43315,45499,29380,509,0,2,18894,173.9,0.0
08.10:04:19,82130,0.0,1.4513,0.0,28450,15346,7907,7439,1.344,0.0,32275,34818,43.281000000000006,93.712,84.2,43314,45507,29160,536,0,2,18894,176.9,0.0
08.10:04:29,82140,0.0,1.4485,0.0,33176,15356,7929,7427,1.344,0.0,32358,34824,43.281000000000006,93.713,84.2,43304,45499,29396,513,0,2,18894,176.9,0.0
08.10:04:39,82150,0.0,1.4492,0.0,33283,15353,7946,7407,1.344,0.0,32343,34819,43.281000000000006,93.712,84.2,43314,45491,29320,515,0,2,18894,173.8,0.0
08.10:04:49,82160,0.0,1.4492,0.0,33611,15344,7928,7416,1.344,0.0,32376,34815,43.281000000000006,93.712,84.2,43314,45491,29333,520,0,2,18894,176.9,0.0
08.10:04:59,82170,0.0,1.4499,0.0,33379,15342,7904,7438,1.3453,0.0,32308,34825,43.281000000000006,93.711,84.2,43314,45491,29205,541,0,2,18894,173.8,0.0
08.10:05:09,82180,0.0,1.4499,0.0,33432,15339,7913,7426,1.344,0.0,32304,34809,43.281000000000006,93.711,84.2,43311,45490,29277,537,0,2,18894,173.8,0.0
08.10:05:19,82190,0.0,1.4506,0.0,33367,15337,7905,7432,1.344,0.0,32306,34812,43.281000000000006,93.712,84.2,43320,45498,29283,502,0,2,18894,173.8,0.0
08.10:05:29,82200,0.0,1.4499,0.0,33371,15350,7931,7419,1.344,0.0,32289,34814,43.281000000000006,93.712,84.2,43309,45498,29169,523,0,2,18894,176.9,0.0
08.10:05:39,82210,0.0,1.4506,0.0,33007,15329,7910,7419,1.344,0.0,32315,34801,43.281000000000006,93.711,84.2,43306,45505,29218,501,0,2,18894,176.9,0.0
08.10:05:49,82220,0.0,1.4506,0.0,28524,15332,7911,7421,1.344,0.0,32348,34824,43.281000000000006,93.711,84.2,43309,45489,29268,509,0,2,18894,173.8,0.0
08.10:05:59,82230,0.0,1.4492,0.0,33355,15350,7937,7413,1.344,0.0,32351,34812,43.281000000000006,93.712,84.2,43306,45489,29322,504,0,2,18894,176.9,0.0
08.10:06:09,82240,0.0,1.4513,0.0,33421,15336,7910,7426,1.3453,0.0,32334,34808,43.281000000000006,93.711,84.2,43307,45497,29244,494,0,2,18894,176.9,0.0
08.10:06:19,82250,0.0,1.4499,0.0,33344,15345,7899,7446,1.3453,0.0,32334,34818,43.281000000000006,93.711,84.2,43317,45496,29187,510,0,2,18894,176.9,0.0
08.10:06:29,82260,0.0,1.4499,0.0,33289,15357,7931,7426,1.344,0.0,32408,34793,43.281000000000006,93.712,84.2,43338,45496,29234,518,0,2,18894,176.9,0.0
08.10:06:39,82270,0.0,1.4499,0.0,33308,15415,7996,7419,1.344,0.0,32432,34814,43.281000000000006,93.713,84.2,43303,45496,29380,488,0,2,18894,173.8,0.0
08.10:06:49,82280,0.0,1.4499,0.0,33407,15329,7902,7427,1.344,0.0,32370,34813,43.281000000000006,93.712,84.2,43322,45504,29272,512,0,2,18894,176.9,0.0
08.10:06:59,82290,0.0,1.4499,0.0,33220,15349,7942,7407,1.344,0.0,32430,34822,43.281000000000006,93.712,84.2,43319,45495,29279,525,0,2,18894,176.9,0.0
08.10:07:09,82300,0.0,1.4506,0.0,33368,15336,7916,7420,1.344,0.0,32373,34832,43.281000000000006,93.713,84.2,43308,45495,29292,510,0,2,18894,173.8,0.0
08.10:07:19,82310,0.0,1.4506,0.0,33441,15361,7929,7432,1.344,0.0,32296,34826,43.281000000000006,93.712,84.2,43318,45488,29229,505,0,2,18894,176.9,0.0
08.10:07:29,82320,0.0,1.4506,0.0,33480,15330,7929,7401,1.344,0.0,32330,34809,43.281000000000006,93.711,84.2,43311,45495,29246,516,0,2,18894,173.8,0.0
08.10:07:39,82330,0.0,1.4499,0.0,33229,15345,7918,7427,1.344,0.0,32323,34805,43.281000000000006,93.712,84.2,43312,45495,29239,535,0,2,18894,173.9,0.0
08.10:07:49,82340,0.0,1.4506,0.0,33378,15340,7922,7418,1.344,0.0,32282,34834,43.281000000000006,93.711,84.2,43312,45487,29158,519,0,2,18894,173.8,0.0
08.10:07:59,82350,0.0,1.4506,0.0,33449,15337,7929,7408,1.344,0.0,32360,34821,43.281000000000006,93.712,84.2,43314,45487,29297,552,0,2,18894,173.9,0.0
08.10:08:09,82360,0.0,1.4506,0.0,33378,15331,7899,7432,1.344,0.0,32298,34828,43.281000000000006,93.711,84.2,43306,45495,29176,537,0,2,18894,177.0,0.0
08.10:08:19,82370,0.0,1.4499,0.0,28393,15354,7942,7412,1.3453,0.0,32376,34821,43.281000000000006,93.713,84.2,43312,45495,29350,503,0,2,18894,173.9,0.0
08.10:08:29,82380,0.0,1.4499,0.0,35289,15342,7930,7412,1.344,0.0,32345,34823,43.281000000000006,93.712,84.2,43314,45495,29293,503,0,2,18894,176.9,0.0
08.10:08:39,82390,0.0,1.4499,0.0,28520,15314,7894,7420,1.344,0.0,32278,34803,43.281000000000006,93.712,84.2,43304,45487,29190,513,0,2,18894,176.9,0.0
08.10:08:49,82400,0.0,1.4499,0.0,33458,15355,7933,7422,1.344,0.0,32364,34806,43.281000000000006,93.712,84.2,43303,45494,29259,509,0,2,18894,173.8,0.0
08.10:08:59,82410,0.0,1.4506,0.0,33387,15342,7919,7423,1.344,0.0,32318,34819,43.281000000000006,93.712,84.2,43315,45494,29238,503,0,2,18894,173.9,0.0
08.10:09:09,82420,0.0,1.4499,0.0,33444,15343,7907,7436,1.344,0.0,32332,34813,43.313,93.712,84.2,43309,45502,29229,519,0,2,18894,173.8,0.0
08.10:09:19,82430,0.0,1.4499,0.0,33258,15334,7907,7427,1.344,0.0,32336,34829,43.281000000000006,93.712,84.2,43307,45502,29268,495,0,2,18894,173.8,0.0
08.10:09:29,82440,0.0,1.4506,0.0,33246,15330,7916,7414,1.3453,0.0,32297,34818,43.281000000000006,93.712,84.2,43309,45495,29193,532,0,2,18894,176.9,0.0
08.10:09:39,82450,0.0,1.4506,0.0,28409,15354,7925,7429,1.344,0.0,32332,34821,43.281000000000006,93.712,84.2,43318,45494,29246,512,0,2,18894,170.7,0.0
08.10:09:49,82460,0.0,1.4499,0.0,33316,15358,7924,7434,1.344,0.0,32366,34820,43.281000000000006,93.712,84.2,43319,45495,29301,514,0,2,18894,176.9,0.0
08.10:09:59,82470,0.0,1.4499,0.0,33275,15338,7892,7446,1.344,0.0,32269,34833,43.281000000000006,93.711,84.2,43308,45495,29100,503,0,2,18894,170.7,0.0
08.10:10:09,82480,0.0,1.4513,0.0,33396,15348,7910,7438,1.344,0.0,32312,34817,43.281000000000006,93.711,84.2,43314,45503,29176,503,0,2,18894,176.9,0.0
08.10:10:19,82490,0.0,1.4506,0.0,33537,15345,7921,7424,1.344,0.0,32387,34794,43.281000000000006,93.712,84.2,43306,45487,29303,496,0,2,18894,176.9,0.0
08.10:10:29,82500,0.0,1.4499,0.0,33244,15353,7935,7418,1.344,0.0,32416,34839,43.281000000000006,93.713,84.2,43316,45495,29408,504,0,2,18894,173.9,0.0
08.10:10:40,82510,0.0,1.4499,0.0,33297,15353,7930,7423,1.3453,0.0,32364,34798,43.281000000000006,93.712,84.2,43311,45487,29308,511,0,2,18894,173.8,0.0
