DATE,SECS,PDS1,DCL,DCI,PDADC,CPTP,CPTF,CPTD,VBC,VFALIM,VFA,XFA,TPCB,VTEMP,CTEMP,VHTR,CHTR,RFL,PDSU,TEMPCO,VQPA,VQP,FAIL
22.20:19:44,1070,0.0,0.9352,0.0,33139,14369,9752,4617,1.2193,0.0,32760,31587,34.094,85.759,83.863,38530,42470,29234,515,6,1,20793,0.0
22.20:19:54,1080,0.0,0.9345,0.0,33095,14369,9754,4615,1.2179,0.0,32752,31587,34.094,85.759,83.86399999999999,38531,42462,29276,513,6,1,20793,0.0
22.20:20:04,1090,0.0,0.9358,0.0,33188,14365,9734,4631,1.2179,0.0,32796,31567,34.094,85.759,83.863,38531,42470,29363,500,6,1,20793,0.0
22.20:20:14,1100,0.0,0.9358,0.0,33160,14355,9747,4608,1.2193,0.0,32813,31577,34.094,85.759,83.86399999999999,38533,42461,29290,525,6,1,20793,0.0
22.20:20:24,1110,0.0,0.9352,0.0,33172,14359,9757,4602,1.2193,0.0,32745,31592,34.094,85.76,83.863,38531,42469,29267,514,6,1,20793,0.0
22.20:20:34,1120,0.0,0.9358,0.0,33192,14373,9775,4598,1.2193,0.0,32799,31588,34.094,85.759,83.86399999999999,38530,42461,29309,514,6,1,20793,0.0
22.20:20:44,1130,0.0,0.9358,0.0,33079,14348,9736,4612,1.2193,0.0,32835,31580,34.094,85.759,83.863,38528,42468,29369,501,6,1,20793,0.0
22.20:20:54,1140,0.0,0.9358,0.0,33164,14343,9728,4615,1.2193,0.0,32844,31550,34.063,85.76,83.863,38529,42469,29295,512,6,1,20793,0.0
22.20:21:04,1150,0.0,0.9358,0.0,33128,14357,9752,4605,1.2193,0.0,32809,31577,34.094,85.759,83.863,38538,42476,29270,506,6,1,20793,0.0
22.20:21:14,1160,0.0,0.9358,0.0,33172,14335,9729,4606,1.2193,0.0,32789,31560,34.094,85.76,83.863,38532,42469,29282,525,6,1,20793,0.0
22.20:21:24,1170,0.0,0.9358,0.0,33138,14328,9725,4603,1.2193,0.0,32781,31581,34.094,85.759,83.863,38528,42469,29325,499,6,1,20793,0.0
22.20:21:34,1180,0.0,0.9352,0.0,33108,14374,9761,4613,1.2179,0.0,32795,31588,34.094,85.759,83.86399999999999,38540,42461,29320,527,6,1,20793,0.0
22.20:21:44,1190,0.0,0.9358,0.0,33163,14362,9748,4614,1.2193,0.0,32827,31581,34.094,85.76,83.86399999999999,38551,42462,29324,515,6,1,20793,0.0
22.20:21:54,1200,0.0,0.9352,0.0,33139,14358,9751,4607,1.2193,0.0,32841,31605,34.094,85.759,83.863,38537,42470,29322,510,6,1,20793,0.0
22.20:22:04,1210,0.0,0.9358,0.0,33168,14397,9775,4622,1.2193,0.0,32799,31586,34.094,85.759,83.863,38549,42471,29312,504,6,1,20793,0.0
22.20:22:14,1220,0.0,0.9358,0.0,33096,14372,9744,4628,1.2193,0.0,32794,31557,34.063,85.759,83.863,38538,42479,29272,527,6,1,20793,0.0
22.20:22:24,1230,0.0,0.9352,0.0,33220,14399,9777,4622,1.2193,0.0,32798,31590,34.063,85.76,83.86399999999999,38535,42463,29263,528,6,1,20793,0.0
22.20:22:34,1240,0.0,0.9358,0.0,33163,14344,9749,4595,1.2193,0.0,32805,31583,34.094,85.759,83.863,38539,42479,29355,521,6,1,20793,0.0
22.20:22:44,1250,0.0,0.9352,0.0,33074,14367,9752,4615,1.2193,0.0,32783,31559,34.094,85.759,83.863,38538,42472,29309,515,6,1,20793,0.0
22.20:22:54,1260,0.0,0.9358,0.0,33054,14373,9745,4628,1.2193,0.0,32827,31605,34.094,85.759,83.863,38543,42472,29371,507,6,1,20793,0.0
22.20:23:04,1270,0.0,0.9358,0.0,33010,14377,9774,4603,1.2193,0.0,32807,31588,34.063,85.76,83.863,38543,42472,29318,527,6,1,20793,0.0
22.20:23:14,1280,0.0,0.9358,0.0,33093,14347,9726,4621,1.2193,0.0,32797,31605,34.094,85.759,83.863,38537,42480,29330,510,6,1,20793,0.0
22.20:23:24,1290,0.0,0.9352,0.0,33181,14352,9719,4633,1.2179,0.0,32774,31554,34.063,85.76,83.863,38528,42473,29260,516,6,1,20793,0.0
22.20:23:34,1300,0.0,0.9358,0.0,30074,14354,9754,4600,1.2193,0.0,32822,31567,34.094,85.759,83.863,38544,42473,29306,509,6,1,20793,0.0
22.20:23:44,1310,0.0,0.9358,0.0,30231,14336,9710,4626,1.2193,0.0,32758,31582,34.094,85.76,83.863,38539,42473,29254,515,6,1,20793,0.0
22.20:23:54,1320,0.0,0.9358,0.0,33118,14362,9737,4625,1.2193,0.0,32808,31587,34.094,85.759,83.863,38542,42473,29274,527,6,1,20793,0.0
22.20:24:04,1330,0.0,0.9358,0.0,33053,14392,9775,4617,1.2193,0.0,32839,31603,34.094,85.759,83.863,38549,42474,29338,524,6,1,20793,0.0
22.20:24:14,1340,0.0,0.9352,0.0,33169,14331,9744,4587,1.2179,0.0,32786,31572,34.063,85.759,83.863,38531,42474,29306,514,6,1,20793,0.0
22.20:24:24,1350,0.0,0.9358,0.0,33134,14365,9732,4633,1.2193,0.0,32764,31587,34.094,85.76,83.863,38532,42474,29212,522,6,1,20793,0.0
22.20:24:34,1360,0.0,0.9352,0.0,30220,14354,9748,4606,1.2193,0.0,32765,31597,34.094,85.759,83.863,38531,42474,29256,505,6,1,20793,0.0
22.20:24:44,1370,0.0,0.9358,0.0,30265,14369,9755,4614,1.2193,0.0,32782,31585,34.094,85.759,83.863,38539,42474,29281,524,6,1,20793,0.0
22.20:24:54,1380,0.0,0.9358,0.0,30222,14346,9761,4585,1.2193,0.0,32788,31584,34.094,85.759,83.863,38544,42473,29306,531,6,1,20793,0.0
22.20:25:04,1390,0.0,0.9358,0.0,30263,14380,9771,4609,1.2193,0.0,32796,31553,34.094,85.759,83.863,38543,42481,29323,509,6,1,20793,0.0
22.20:25:14,1400,0.0,0.9352,0.0,33127,14363,9750,4613,1.2193,0.0,32799,31577,34.094,85.759,83.863,38532,42473,29324,512,6,1,20793,0.0
22.20:25:24,1410,0.0,0.9352,0.0,33099,14374,9761,4613,1.2193,0.0,32813,31600,34.094,85.759,83.86399999999999,38547,42465,29335,514,6,1,20793,0.0
22.20:25:34,1420,0.0,0.9352,0.0,33044,14355,9737,4618,1.2193,0.0,32770,31579,34.094,85.759,83.86399999999999,38528,42465,29284,512,6,1,20793,0.0
22.20:25:44,1430,0.0,0.9358,0.0,34365,14351,9744,4607,1.2193,0.0,32763,31556,34.094,85.76,83.86399999999999,38529,42465,29258,512,6,1,20793,0.0
22.20:25:54,1440,0.0,0.9352,0.0,30237,14344,9754,4590,1.2193,0.0,32767,31575,34.063,85.76,83.863,38528,42481,29346,505,6,1,20793,0.0
22.20:26:04,1450,0.0,0.9365,0.0,30231,14362,9770,4592,1.2193,0.0,32780,31589,34.094,85.759,83.863,38539,42473,29260,510,6,1,20793,0.0
22.20:26:14,1460,0.0,0.9345,0.0,30318,14359,9753,4606,1.2193,0.0,32794,31583,34.094,85.759,83.863,38528,42480,29310,528,6,1,20793,0.0
22.20:26:24,1470,0.0,0.9358,0.0,30214,14367,9761,4606,1.2193,0.0,32818,31575,34.063,85.759,83.86399999999999,38536,42465,29313,509,6,1,20793,0.0
22.20:26:34,1480,0.0,0.9358,0.0,30253,14345,9733,4612,1.2193,0.0,32777,31573,34.094,85.759,83.863,38531,42473,29273,551,6,1,20793,0.0
22.20:26:44,1490,0.0,0.9352,0.0,33154,14329,9723,4606,1.2193,0.0,32814,31574,34.094,85.759,83.863,38544,42481,29389,513,6,1,20793,0.0
22.20:26:54,1500,0.0,0.9352,0.0,33159,14345,9765,4580,1.2193,0.0,32765,31538,34.094,85.759,83.863,38531,42473,29342,508,6,1,20793,0.0
22.20:27:04,1510,0.0,0.9352,0.0,29810,14361,9757,4604,1.2193,0.0,32777,31576,34.094,85.759,83.863,38534,42481,29304,514,6,1,20793,0.0
22.20:27:14,1520,0.0,0.9352,0.0,30284,14363,9749,4614,1.2193,0.0,32764,31577,34.094,85.759,83.86399999999999,38531,42466,29277,506,6,1,20793,0.0
22.20:27:24,1530,0.0,0.9358,0.0,33055,14337,9745,4592,1.2193,0.0,32756,31585,34.063,85.759,83.863,38542,42474,29256,517,6,1,20793,0.0
22.20:27:34,1540,0.0,0.9358,0.0,33151,14355,9741,4614,1.2193,0.0,32744,31586,34.094,85.759,83.863,38529,42473,29272,505,6,1,20793,0.0
22.20:27:44,1550,0.0,0.9358,0.0,34336,14305,9756,4549,1.2193,0.0,32796,31577,34.063,85.76,83.863,38545,42481,29406,508,6,1,20793,0.0
22.20:27:54,1560,0.0,0.9358,0.0,33303,14364,9761,4603,1.2193,0.0,32754,31543,34.063,85.76,83.863,38541,42474,29260,520,6,1,20793,0.0
22.20:28:04,1570,0.0,0.9358,0.0,33195,14359,9744,4615,1.2179,0.0,32749,31560,34.063,85.76,83.863,38541,42482,29328,511,6,1,20793,0.0
